Datetime,Open,High,Low,Close,Adj Close,Volume
2024-02-02 14:38:00-05:00,495.4700012207031,495.5799865722656,495.4649963378906,495.5350036621094,495.5350036621094,174886
2024-02-02 14:39:00-05:00,495.5400085449219,495.5400085449219,495.3900146484375,495.510009765625,495.510009765625,407489
2024-02-02 14:40:00-05:00,495.5299987792969,495.7300109863281,495.510009765625,495.6200866699219,495.6200866699219,136652
2024-02-02 14:41:00-05:00,495.6199951171875,495.69000244140625,495.5400085449219,495.6650085449219,495.6650085449219,107575
2024-02-02 14:42:00-05:00,495.6600036621094,495.75,495.5315856933594,495.5400085449219,495.5400085449219,141613
2024-02-02 14:43:00-05:00,495.5299987792969,495.6099853515625,495.4599914550781,495.5299987792969,495.5299987792969,110146
2024-02-02 14:44:00-05:00,495.5400085449219,495.6199951171875,495.4599914550781,495.4599914550781,495.4599914550781,155098
2024-02-02 14:45:00-05:00,495.45001220703125,495.69000244140625,495.3699951171875,495.6000061035156,495.6000061035156,439357
2024-02-02 14:46:00-05:00,495.6099853515625,495.69000244140625,495.45001220703125,495.5350036621094,495.5350036621094,111718
2024-02-02 14:47:00-05:00,495.5350036621094,495.67999267578125,495.5199890136719,495.6300048828125,495.6300048828125,63910
2024-02-02 14:48:00-05:00,495.6256103515625,495.69000244140625,495.5199890136719,495.5450134277344,495.5450134277344,110059
2024-02-02 14:49:00-05:00,495.56500244140625,495.70001220703125,495.56500244140625,495.6086120605469,495.6086120605469,144650
2024-02-02 14:50:00-05:00,495.6000061035156,495.6499938964844,495.5295104980469,495.5295104980469,495.5295104980469,87542
2024-02-02 14:51:00-05:00,495.5306091308594,495.67999267578125,495.5,495.5790100097656,495.5790100097656,124328
2024-02-02 14:52:00-05:00,495.5899963378906,495.6600036621094,495.510009765625,495.5199890136719,495.5199890136719,129133
2024-02-02 14:53:00-05:00,495.5199890136719,495.5249938964844,495.2300109863281,495.3599853515625,495.3599853515625,230331
2024-02-02 14:54:00-05:00,495.3599853515625,495.5299987792969,495.3349914550781,495.45989990234375,495.45989990234375,128426
2024-02-02 14:55:00-05:00,495.45001220703125,495.5950012207031,495.3599853515625,495.3599853515625,495.3599853515625,198931
2024-02-02 14:56:00-05:00,495.3500061035156,495.5,495.17999267578125,495.489990234375,495.489990234375,203680
2024-02-02 14:57:00-05:00,495.5,495.54998779296875,495.3900146484375,495.4100036621094,495.4100036621094,145273
2024-02-02 14:58:00-05:00,495.4200134277344,495.57000732421875,495.4100036621094,495.5400085449219,495.5400085449219,122427
2024-02-02 14:59:00-05:00,495.5299987792969,495.7300109863281,495.510009765625,495.6700134277344,495.6700134277344,173926
2024-02-02 15:00:00-05:00,495.67999267578125,495.7312927246094,495.5,495.56500244140625,495.56500244140625,154960
2024-02-02 15:01:00-05:00,495.55999755859375,495.56500244140625,495.4216003417969,495.55999755859375,495.55999755859375,147692
2024-02-02 15:02:00-05:00,495.56500244140625,495.590087890625,495.32000732421875,495.3699951171875,495.3699951171875,118202
2024-02-02 15:03:00-05:00,495.364990234375,495.4700012207031,495.29998779296875,495.45001220703125,495.45001220703125,135739
2024-02-02 15:04:00-05:00,495.4800109863281,495.55999755859375,495.3999938964844,495.5400085449219,495.5400085449219,129514
2024-02-02 15:05:00-05:00,495.5350036621094,495.6167907714844,495.44000244140625,495.614990234375,495.614990234375,93897
2024-02-02 15:06:00-05:00,495.6099853515625,495.7799987792969,495.57000732421875,495.614990234375,495.614990234375,190114
2024-02-02 15:07:00-05:00,495.6099853515625,495.6600036621094,495.5199890136719,495.6600036621094,495.6600036621094,112033
2024-02-02 15:08:00-05:00,495.6600036621094,495.7300109863281,495.6300048828125,495.7049865722656,495.7049865722656,152541
2024-02-02 15:09:00-05:00,495.70001220703125,495.8399963378906,495.6700134277344,495.7749938964844,495.7749938964844,391409
2024-02-02 15:10:00-05:00,495.7799987792969,495.9800109863281,495.7449951171875,495.95001220703125,495.95001220703125,246660
2024-02-02 15:11:00-05:00,495.95001220703125,496.04998779296875,495.8500061035156,495.9150085449219,495.9150085449219,242135
2024-02-02 15:12:00-05:00,495.8599853515625,496.010009765625,495.739990234375,495.8599853515625,495.8599853515625,146243
2024-02-02 15:13:00-05:00,495.8599853515625,495.8800048828125,495.7900085449219,495.80999755859375,495.80999755859375,98084
2024-02-02 15:14:00-05:00,495.79998779296875,495.8399963378906,495.5799865722656,495.6000061035156,495.6000061035156,426026
2024-02-02 15:15:00-05:00,495.6099853515625,495.739990234375,495.569091796875,495.739990234375,495.739990234375,140815
2024-02-02 15:16:00-05:00,495.75,495.7799987792969,495.6400146484375,495.69000244140625,495.69000244140625,90718
2024-02-02 15:17:00-05:00,495.70989990234375,495.7650146484375,495.6000061035156,495.7149963378906,495.7149963378906,96463
2024-02-02 15:18:00-05:00,495.7112121582031,495.7149963378906,495.5686950683594,495.6700134277344,495.6700134277344,166593
2024-02-02 15:19:00-05:00,495.6700134277344,495.77130126953125,495.6549987792969,495.75,495.75,67392
2024-02-02 15:20:00-05:00,495.75,495.82000732421875,495.6300048828125,495.739990234375,495.739990234375,105198
2024-02-02 15:21:00-05:00,495.7300109863281,495.8089904785156,495.6449890136719,495.7699890136719,495.7699890136719,213315
2024-02-02 15:22:00-05:00,495.7699890136719,495.7799987792969,495.57000732421875,495.625,495.625,500455
2024-02-02 15:23:00-05:00,495.6099853515625,495.6099853515625,495.17498779296875,495.25,495.25,219826
2024-02-02 15:24:00-05:00,495.25,495.25,495.25,495.25,495.25,139713
2024-02-02 15:25:00-05:00,495.25,495.42999267578125,495.2099914550781,495.4200134277344,495.4200134277344,182346
2024-02-02 15:26:00-05:00,495.4200134277344,495.5799865722656,495.3450012207031,495.5710144042969,495.5710144042969,91658
2024-02-02 15:27:00-05:00,495.57000732421875,495.8299865722656,495.54998779296875,495.8160095214844,495.8160095214844,197156
2024-02-02 15:28:00-05:00,495.82000732421875,495.8598937988281,495.7200012207031,495.8299865722656,495.8299865722656,140062
2024-02-02 15:29:00-05:00,495.8299865722656,495.9200134277344,495.7900085449219,495.8949890136719,495.8949890136719,184785
2024-02-02 15:30:00-05:00,495.9049987792969,495.9100036621094,495.7799987792969,495.8299865722656,495.8299865722656,155432
2024-02-02 15:31:00-05:00,495.82000732421875,495.82000732421875,495.5899963378906,495.6400146484375,495.6400146484375,163714
2024-02-02 15:32:00-05:00,495.6400146484375,495.7300109863281,495.32000732421875,495.5,495.5,245683
2024-02-02 15:33:00-05:00,495.489990234375,495.489990234375,495.3500061035156,495.3999938964844,495.3999938964844,176709
2024-02-02 15:34:00-05:00,495.3800964355469,495.4198913574219,495.114990234375,495.2898864746094,495.2898864746094,231606
2024-02-02 15:35:00-05:00,495.2799987792969,495.2900085449219,494.989990234375,495.1300048828125,495.1300048828125,239015
2024-02-02 15:36:00-05:00,495.1499938964844,495.489990234375,495.0799865722656,495.4800109863281,495.4800109863281,291842
2024-02-02 15:37:00-05:00,495.4800109863281,495.4800109863281,495.1719970703125,495.25,495.25,199471
2024-02-02 15:38:00-05:00,495.2560119628906,495.260009765625,495.0950012207031,495.2300109863281,495.2300109863281,182487
2024-02-02 15:39:00-05:00,495.2200012207031,495.29998779296875,495.1499938964844,495.2200012207031,495.2200012207031,178734
2024-02-02 15:40:00-05:00,495.2349853515625,495.260009765625,495.1099853515625,495.19000244140625,495.19000244140625,455131
2024-02-02 15:41:00-05:00,495.18499755859375,495.29998779296875,495.1700134277344,495.2799987792969,495.2799987792969,230121
2024-02-02 15:42:00-05:00,495.28399658203125,495.2900085449219,495.1000061035156,495.2099914550781,495.2099914550781,231596
2024-02-02 15:43:00-05:00,495.2099914550781,495.2200012207031,495.0400085449219,495.07000732421875,495.07000732421875,280697
2024-02-02 15:44:00-05:00,495.07000732421875,495.1499938964844,494.9800109863281,495.0,495.0,474308
2024-02-02 15:45:00-05:00,494.9800109863281,495.1050109863281,494.8999938964844,494.9649963378906,494.9649963378906,309758
2024-02-02 15:46:00-05:00,494.9700012207031,495.010009765625,494.67999267578125,494.9305114746094,494.9305114746094,500506
2024-02-02 15:47:00-05:00,494.92999267578125,495.0400085449219,494.80999755859375,494.8900146484375,494.8900146484375,283512
2024-02-02 15:48:00-05:00,494.885009765625,495.1300048828125,494.8599853515625,495.0249938964844,495.0249938964844,235955
2024-02-02 15:49:00-05:00,495.0299987792969,495.1300048828125,494.92999267578125,495.0299987792969,495.0299987792969,785024
2024-02-02 15:50:00-05:00,495.0400085449219,495.239990234375,494.8500061035156,495.20001220703125,495.20001220703125,604119
2024-02-02 15:51:00-05:00,495.17999267578125,495.375,495.07501220703125,495.3500061035156,495.3500061035156,494801
2024-02-02 15:52:00-05:00,495.3500061035156,495.3900146484375,495.1499938964844,495.20001220703125,495.20001220703125,487455
2024-02-02 15:53:00-05:00,495.2049865722656,495.2900085449219,494.8900146484375,495.17999267578125,495.17999267578125,435530
2024-02-02 15:54:00-05:00,495.19000244140625,495.3999938964844,495.1600036621094,495.3900146484375,495.3900146484375,559925
2024-02-02 15:55:00-05:00,495.4100036621094,495.6050109863281,494.875,494.95001220703125,494.95001220703125,1365021
2024-02-02 15:56:00-05:00,494.94500732421875,495.0,494.8699951171875,494.8900146484375,494.8900146484375,513535
2024-02-02 15:57:00-05:00,494.8800048828125,494.8900146484375,494.75,494.80999755859375,494.80999755859375,851618
2024-02-02 15:58:00-05:00,494.80999755859375,494.8349914550781,494.55999755859375,494.6400146484375,494.6400146484375,1076993
2024-02-02 15:59:00-05:00,494.6400146484375,494.6499938964844,494.260009765625,494.2699890136719,494.2699890136719,2606657
2024-02-05 09:30:00-05:00,493.69500732421875,493.70001220703125,493.2300109863281,493.2799987792969,493.2799987792969,1442810
2024-02-05 09:31:00-05:00,493.2799987792969,493.3511962890625,493.0199890136719,493.1499938964844,493.1499938964844,282181
2024-02-05 09:32:00-05:00,493.1199951171875,493.25,493.0199890136719,493.07000732421875,493.07000732421875,270092
2024-02-05 09:33:00-05:00,493.0799865722656,493.3999938964844,493.07000732421875,493.3774108886719,493.3774108886719,266986
2024-02-05 09:34:00-05:00,493.3599853515625,493.5249938964844,493.3399963378906,493.44000244140625,493.44000244140625,210774
2024-02-05 09:35:00-05:00,493.45001220703125,493.45001220703125,493.17999267578125,493.32000732421875,493.32000732421875,237844
2024-02-05 09:36:00-05:00,493.32000732421875,493.3399963378906,493.1400146484375,493.32000732421875,493.32000732421875,174497
2024-02-05 09:37:00-05:00,493.3299865722656,493.3699951171875,493.1300048828125,493.25,493.25,216790
2024-02-05 09:38:00-05:00,493.2550048828125,493.260009765625,492.8999938964844,492.98150634765625,492.98150634765625,230966
2024-02-05 09:39:00-05:00,493.1199951171875,493.1199951171875,493.1199951171875,493.1199951171875,493.1199951171875,170034
2024-02-05 09:40:00-05:00,493.125,493.2550048828125,492.8800048828125,492.8999938964844,492.8999938964844,233968
2024-02-05 09:41:00-05:00,492.92999267578125,493.07000732421875,492.8800048828125,493.07000732421875,493.07000732421875,293749
2024-02-05 09:42:00-05:00,493.07000732421875,493.1099853515625,492.9700012207031,493.1000061035156,493.1000061035156,146703
2024-02-05 09:43:00-05:00,493.1000061035156,493.1400146484375,493.0,493.1400146484375,493.1400146484375,130904
2024-02-05 09:44:00-05:00,493.1300048828125,493.2699890136719,493.1099853515625,493.2300109863281,493.2300109863281,175257
2024-02-05 09:45:00-05:00,493.2349853515625,493.3699951171875,493.1600036621094,493.239990234375,493.239990234375,147334
2024-02-05 09:46:00-05:00,493.25,493.3599853515625,493.1400146484375,493.2699890136719,493.2699890136719,132408
2024-02-05 09:47:00-05:00,493.2799987792969,493.44000244140625,493.2300109863281,493.3900146484375,493.3900146484375,156646
2024-02-05 09:48:00-05:00,493.4006042480469,493.5050048828125,493.3595886230469,493.3999938964844,493.3999938964844,176948
2024-02-05 09:49:00-05:00,493.3999938964844,493.4100036621094,493.1300048828125,493.2900085449219,493.2900085449219,159215
2024-02-05 09:50:00-05:00,493.29998779296875,493.30999755859375,493.0,493.0899963378906,493.0899963378906,378772
2024-02-05 09:51:00-05:00,493.0899963378906,493.25,493.07000732421875,493.2099914550781,493.2099914550781,215421
2024-02-05 09:52:00-05:00,493.2250061035156,493.25,493.1000061035156,493.2300109863281,493.2300109863281,143425
2024-02-05 09:53:00-05:00,493.2200012207031,493.30999755859375,493.1600036621094,493.2200012207031,493.2200012207031,112134
2024-02-05 09:54:00-05:00,493.2099914550781,493.30999755859375,493.1700134277344,493.2250061035156,493.2250061035156,64490
2024-02-05 09:55:00-05:00,493.2250061035156,493.3949890136719,493.19000244140625,493.3550109863281,493.3550109863281,114244
2024-02-05 09:56:00-05:00,493.3550109863281,493.489990234375,493.3450012207031,493.42498779296875,493.42498779296875,111874
2024-02-05 09:57:00-05:00,493.4100036621094,493.45001220703125,493.3450012207031,493.3999938964844,493.3999938964844,86121
2024-02-05 09:58:00-05:00,493.3962097167969,493.4549865722656,493.32000732421875,493.39959716796875,493.39959716796875,81404
2024-02-05 09:59:00-05:00,493.3999938964844,493.4700012207031,493.25,493.44000244140625,493.44000244140625,168791
2024-02-05 10:00:00-05:00,493.3900146484375,493.44000244140625,492.6400146484375,492.70001220703125,492.70001220703125,566031
2024-02-05 10:01:00-05:00,492.7200012207031,492.9100036621094,492.6700134277344,492.8276062011719,492.8276062011719,292627
2024-02-05 10:02:00-05:00,492.8299865722656,493.0400085449219,492.70001220703125,492.7099914550781,492.7099914550781,201589
2024-02-05 10:03:00-05:00,492.7200012207031,492.7698974609375,492.3800048828125,492.4800109863281,492.4800109863281,225356
2024-02-05 10:04:00-05:00,492.29998779296875,492.5199890136719,492.239990234375,492.29998779296875,492.29998779296875,212485
2024-02-05 10:05:00-05:00,492.54998779296875,492.54998779296875,492.54998779296875,492.54998779296875,492.54998779296875,802198
2024-02-05 10:06:00-05:00,492.635009765625,492.635009765625,492.635009765625,492.635009765625,492.635009765625,207086
2024-02-05 10:07:00-05:00,492.6300048828125,492.6300048828125,492.2900085449219,492.3900146484375,492.3900146484375,378734
2024-02-05 10:08:00-05:00,492.3800048828125,492.4100036621094,492.1400146484375,492.2294921875,492.2294921875,263008
2024-02-05 10:09:00-05:00,492.19000244140625,492.2699890136719,492.1000061035156,492.19000244140625,492.19000244140625,642772
2024-02-05 10:10:00-05:00,492.30499267578125,492.4049987792969,492.19000244140625,492.30499267578125,492.30499267578125,272191
2024-02-05 10:11:00-05:00,492.2900085449219,492.4200134277344,492.1708984375,492.17999267578125,492.17999267578125,97021
2024-02-05 10:12:00-05:00,492.1400146484375,492.2049865722656,491.8299865722656,491.96759033203125,491.96759033203125,174263
2024-02-05 10:13:00-05:00,491.96160888671875,492.0299987792969,491.8299865722656,491.9200134277344,491.9200134277344,408309
2024-02-05 10:14:00-05:00,492.0249938964844,492.1000061035156,491.8299865722656,492.0249938964844,492.0249938964844,401972
2024-02-05 10:15:00-05:00,492.0199890136719,492.0400085449219,491.5799865722656,491.659912109375,491.659912109375,604897
2024-02-05 10:16:00-05:00,491.6499938964844,491.67999267578125,491.44000244140625,491.44500732421875,491.44500732421875,758462
2024-02-05 10:17:00-05:00,491.44500732421875,491.5,491.260009765625,491.3389892578125,491.3389892578125,303299
2024-02-05 10:18:00-05:00,491.3349914550781,491.3399963378906,490.9599914550781,491.0,491.0,293854
2024-02-05 10:19:00-05:00,491.010009765625,491.20001220703125,490.7900085449219,491.0799865722656,491.0799865722656,535894
2024-02-05 10:20:00-05:00,491.07000732421875,491.125,490.8900146484375,490.93011474609375,490.93011474609375,267256
2024-02-05 10:21:00-05:00,490.92999267578125,491.1400146484375,490.82000732421875,490.98919677734375,490.98919677734375,153015
2024-02-05 10:22:00-05:00,490.989990234375,491.0911865234375,490.92498779296875,490.9700012207031,490.9700012207031,390747
2024-02-05 10:23:00-05:00,490.97930908203125,491.32000732421875,490.9100036621094,491.2300109863281,491.2300109863281,280774
2024-02-05 10:24:00-05:00,491.2099914550781,491.2300109863281,490.989990234375,491.1099853515625,491.1099853515625,274228
2024-02-05 10:25:00-05:00,491.1099853515625,491.2900085449219,491.05999755859375,491.239990234375,491.239990234375,210393
2024-02-05 10:26:00-05:00,491.2300109863281,491.4902038574219,491.2300109863281,491.25,491.25,229225
2024-02-05 10:27:00-05:00,491.2250061035156,491.3299865722656,491.1600036621094,491.2049865722656,491.2049865722656,134499
2024-02-05 10:28:00-05:00,491.2099914550781,491.3800048828125,491.17999267578125,491.3550109863281,491.3550109863281,215890
2024-02-05 10:29:00-05:00,491.364990234375,491.4627990722656,491.3299865722656,491.3901062011719,491.3901062011719,123192
2024-02-05 10:30:00-05:00,491.3999938964844,491.5,491.2749938964844,491.3800048828125,491.3800048828125,142032
2024-02-05 10:31:00-05:00,491.3900146484375,491.4200134277344,491.25,491.260009765625,491.260009765625,243994
2024-02-05 10:32:00-05:00,491.2650146484375,491.3299865722656,491.1199951171875,491.27899169921875,491.27899169921875,292677
2024-02-05 10:33:00-05:00,491.2799072265625,491.3999938964844,491.2250061035156,491.2850036621094,491.2850036621094,156141
2024-02-05 10:34:00-05:00,491.27789306640625,491.3900146484375,491.239990234375,491.2650146484375,491.2650146484375,343215
2024-02-05 10:35:00-05:00,491.26959228515625,491.4949951171875,491.2449951171875,491.4200134277344,491.4200134277344,129819
2024-02-05 10:36:00-05:00,491.4100036621094,491.48199462890625,491.3699951171875,491.3800048828125,491.3800048828125,93513
2024-02-05 10:37:00-05:00,491.3599853515625,491.3900146484375,491.239990234375,491.2850036621094,491.2850036621094,134677
2024-02-05 10:38:00-05:00,491.2799987792969,491.44000244140625,491.25,491.364990234375,491.364990234375,81032
2024-02-05 10:39:00-05:00,491.2149963378906,491.4150085449219,491.1910095214844,491.2149963378906,491.2149963378906,108077
2024-02-05 10:40:00-05:00,491.2184143066406,491.2550048828125,490.9200134277344,490.94000244140625,490.94000244140625,303639
2024-02-05 10:41:00-05:00,490.9388122558594,491.04998779296875,490.69000244140625,490.79998779296875,490.79998779296875,206360
2024-02-05 10:42:00-05:00,490.7799987792969,490.7900085449219,490.3500061035156,490.3800048828125,490.3800048828125,374066
2024-02-05 10:43:00-05:00,490.45709228515625,490.55999755859375,490.3699951171875,490.45709228515625,490.45709228515625,257480
2024-02-05 10:44:00-05:00,490.42999267578125,490.5299987792969,490.30999755859375,490.5098876953125,490.5098876953125,220498
2024-02-05 10:45:00-05:00,490.5,490.5199890136719,490.2300109863281,490.4800109863281,490.4800109863281,198857
2024-02-05 10:46:00-05:00,490.489990234375,490.68499755859375,490.44000244140625,490.5899963378906,490.5899963378906,188552
2024-02-05 10:47:00-05:00,490.5849914550781,490.70001220703125,490.510009765625,490.6400146484375,490.6400146484375,165755
2024-02-05 10:48:00-05:00,490.67999267578125,490.69989013671875,490.5299987792969,490.67999267578125,490.67999267578125,178370
2024-02-05 10:49:00-05:00,490.67999267578125,490.8200988769531,490.5899963378906,490.82000732421875,490.82000732421875,129525
2024-02-05 10:50:00-05:00,490.85009765625,490.8599853515625,490.6499938964844,490.85009765625,490.85009765625,110519
2024-02-05 10:51:00-05:00,490.8500061035156,490.8599853515625,490.739990234375,490.7900085449219,490.7900085449219,29974
2024-02-05 10:53:00-05:00,490.6650085449219,490.75,490.6400146484375,490.7200012207031,490.7200012207031,626489
2024-02-05 10:54:00-05:00,490.7200012207031,490.9200134277344,490.7200012207031,490.7900085449219,490.7900085449219,66710
2024-02-05 10:55:00-05:00,490.7950134277344,490.85931396484375,490.7099914550781,490.79998779296875,490.79998779296875,413857
2024-02-05 10:56:00-05:00,490.79998779296875,490.8999938964844,490.7679138183594,490.8900146484375,490.8900146484375,336369
2024-02-05 10:57:00-05:00,490.8900146484375,490.92999267578125,490.69000244140625,490.75,490.75,366004
2024-02-05 10:58:00-05:00,490.7550048828125,490.8299865722656,490.6199951171875,490.79998779296875,490.79998779296875,96189
2024-02-05 10:59:00-05:00,490.80499267578125,490.885009765625,490.79998779296875,490.8550109863281,490.8550109863281,71934
2024-02-05 11:00:00-05:00,490.8599853515625,490.9200134277344,490.75,490.8257141113281,490.8257141113281,98275
2024-02-05 11:01:00-05:00,490.82000732421875,490.9800109863281,490.70001220703125,490.92999267578125,490.92999267578125,122830
2024-02-05 11:02:00-05:00,490.94000244140625,490.989990234375,490.7799987792969,490.9700012207031,490.9700012207031,109092
2024-02-05 11:03:00-05:00,490.9700012207031,490.9800109863281,490.8500061035156,490.9100036621094,490.9100036621094,65486
2024-02-05 11:04:00-05:00,490.8999938964844,490.9700012207031,490.79998779296875,490.8999938964844,490.8999938964844,73602
2024-02-05 11:05:00-05:00,490.9100036621094,491.1098937988281,490.9100036621094,491.0299987792969,491.0299987792969,104341
2024-02-05 11:06:00-05:00,491.0299987792969,491.20989990234375,490.989990234375,491.17999267578125,491.17999267578125,97418
2024-02-05 11:07:00-05:00,491.17498779296875,491.4150085449219,491.1700134277344,491.3699951171875,491.3699951171875,177801
2024-02-05 11:08:00-05:00,491.3800048828125,491.44000244140625,491.260009765625,491.29998779296875,491.29998779296875,150562
2024-02-05 11:09:00-05:00,491.30999755859375,491.4798889160156,491.29998779296875,491.4566955566406,491.4566955566406,61308
2024-02-05 11:10:00-05:00,491.45001220703125,491.45001220703125,491.35980224609375,491.4100036621094,491.4100036621094,373660
2024-02-05 11:11:00-05:00,491.4049987792969,491.45001220703125,491.31500244140625,491.3999938964844,491.3999938964844,70507
2024-02-05 11:12:00-05:00,491.3900146484375,491.618896484375,491.3699951171875,491.54998779296875,491.54998779296875,156032
2024-02-05 11:13:00-05:00,491.54998779296875,491.56500244140625,491.45001220703125,491.5299987792969,491.5299987792969,99901
2024-02-05 11:14:00-05:00,491.54998779296875,491.625,491.4949951171875,491.6199951171875,491.6199951171875,51945
2024-02-05 11:15:00-05:00,491.6199951171875,491.7300109863281,491.5799865722656,491.5899963378906,491.5899963378906,169704
2024-02-05 11:16:00-05:00,491.6000061035156,491.6600036621094,491.5299987792969,491.6499938964844,491.6499938964844,110156
2024-02-05 11:17:00-05:00,491.625,491.625,491.625,491.625,491.625,91273
2024-02-05 11:18:00-05:00,491.6199951171875,491.69000244140625,491.5899963378906,491.6700134277344,491.6700134277344,627389
2024-02-05 11:19:00-05:00,491.6700134277344,491.79998779296875,491.6600036621094,491.75,491.75,113783
2024-02-05 11:20:00-05:00,491.75,491.8299865722656,491.7099914550781,491.739990234375,491.739990234375,131019
2024-02-05 11:21:00-05:00,491.739990234375,491.75,491.42999267578125,491.510009765625,491.510009765625,307290
2024-02-05 11:22:00-05:00,491.5400085449219,491.5799865722656,491.3399963378906,491.3599853515625,491.3599853515625,100110
